Div,Date,Y,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,pH,pD,pA,home_xG,away_xG
Serie_A,2017-12-17,17,Sampdoria,Sassuolo,0,1,0,0,13,15,2,7,0.5469595076729508,0.24294231234108732,0.21009817998596178,1.10661,1.7129900000000002
Serie_A,2017-12-17,17,Verona,Milan,3,0,1,0,6,30,4,8,0.16236131809902304,0.22086990119777003,0.616768780703207,1.50276,1.6595799999999998
Serie_A,2017-12-22,17,Cagliari,Fiorentina,0,1,0,0,8,26,1,7,0.2851980796716385,0.29373694433246605,0.4210649759958955,0.218349,1.9000400000000002
Serie_A,2017-12-22,17,Chievo,Bologna,2,3,1,1,21,9,8,5,0.364338977338445,0.3111339203302911,0.3245271023312639,1.3669200000000001,1.37236
Serie_A,2017-12-23,17,Genoa,Benevento,1,0,0,0,15,12,5,3,0.6888962728791559,0.2068145258960679,0.10428920122477625,3.2834800000000004,0.861192
Serie_A,2017-12-23,17,Juventus,Roma,1,0,1,0,22,13,7,3,0.5364391832006808,0.2660389445141589,0.1975218722851602,2.30701,1.9389599999999998
Serie_A,2017-12-23,17,Lazio,Crotone,4,0,0,0,19,8,6,2,0.7910469983730558,0.14298808716947362,0.06596491445747069,3.7210099999999997,0.48493500000000006
Serie_A,2017-12-23,17,Milan,Atalanta,0,2,0,1,23,11,5,7,0.39705348284318315,0.28760178962541416,0.31534472753140275,1.00845,2.00292
Serie_A,2017-12-23,17,Napoli,Sampdoria,3,2,3,2,14,6,9,2,0.7659762566304622,0.15319525132609244,0.0808284920434453,2.47201,0.941485
Serie_A,2017-12-23,17,Sassuolo,Inter,1,0,1,0,9,16,4,4,0.20182124633996212,0.25021715745209594,0.5479615962079419,1.05639,1.374
Serie_A,2017-12-23,17,Spal,Torino,2,2,1,2,15,15,4,5,0.27307024181258194,0.2792940649877975,0.44763569319962065,1.2785799999999998,1.23896
Serie_A,2017-12-23,17,Udinese,Verona,4,0,2,0,27,3,10,0,0.5802728034827755,0.2374481931927096,0.182279003324515,3.52607,0.139542
Serie_A,2017-12-29,17,Crotone,Napoli,0,1,0,1,5,23,2,7,0.061090244924023436,0.14920658898494205,0.7897031660910346,0.0944813,1.38103
Serie_A,2017-12-30,17,Atalanta,Cagliari,1,2,0,2,25,4,6,3,0.6695475206426337,0.21059520714356153,0.1198572722138048,2.00238,0.8925559999999999
Serie_A,2017-12-30,17,Benevento,Chievo,1,0,0,0,18,9,9,3,0.29229026295390853,0.2820940909904001,0.42561564605569135,0.9928020000000001,0.9387850000000001
Serie_A,2017-12-30,17,Bologna,Udinese,1,2,1,1,12,7,3,4,0.40129463290393036,0.3076170214373977,0.29108834565867187,1.16067,1.1276
Serie_A,2017-12-30,17,Fiorentina,Milan,1,1,0,0,18,8,6,4,0.48036976916939494,0.26954081492282717,0.25008941590777783,1.9202,0.9362940000000001
Serie_A,2017-12-30,17,Inter,Lazio,0,0,0,0,10,12,3,4,0.4204180693650669,0.27127534643388396,0.30830658420104906,0.748664,1.10057
Serie_A,2017-12-30,17,Roma,Sassuolo,1,1,1,0,21,15,4,5,0.7450554952849869,0.16815488608862553,0.08678961862638737,1.67628,1.07428
Serie_A,2017-12-30,17,Sampdoria,Spal,2,0,0,0,20,9,8,2,0.5708721543464884,0.24141359760921155,0.18771424804429987,2.56298,0.568105
Serie_A,2017-12-30,17,Torino,Genoa,0,0,0,0,17,3,6,1,0.4640475946250898,0.27869525079495333,0.25725715457995696,1.0065600000000001,0.0657217
Serie_A,2017-12-30,17,Verona,Juventus,1,3,0,1,3,18,1,8,0.05885671123084193,0.15112353070314155,0.7900197580660164,0.0887547,1.4651100000000001
Serie_A,2018-01-05,17,Chievo,Udinese,1,1,1,1,11,9,6,1,0.3145083353467021,0.2991664653297898,0.38632519932350806,0.5755170000000001,0.457693
Serie_A,2018-01-05,17,Fiorentina,Inter,1,1,0,0,23,13,4,4,0.37818074240395666,0.2897893854515526,0.3320298721444907,1.92605,1.70975
Serie_A,2018-01-06,17,Benevento,Sampdoria,3,2,0,1,16,13,4,6,0.26553317200414844,0.2744586567773971,0.46000817121845433,1.6469599999999998,1.02149
Serie_A,2018-01-06,17,Cagliari,Juventus,0,1,0,0,9,16,2,2,0.0811542135743049,0.18542972195940233,0.7334160644662927,0.545571,1.48755
Serie_A,2018-01-06,17,Genoa,Sassuolo,1,0,0,0,7,10,3,1,0.4420201501636399,0.2920490277866907,0.2659308220496696,0.700699,0.8314440000000001
Serie_A,2018-01-06,17,Milan,Crotone,1,0,0,0,26,8,9,2,0.7357077101086966,0.17410876413604387,0.09018352575525959,1.9616099999999999,0.507195
Serie_A,2018-01-06,17,Napoli,Verona,2,0,0,0,24,3,9,1,0.875157025636789,0.08613144716284743,0.0387115272003635,2.30418,0.143203
Serie_A,2018-01-06,17,Roma,Atalanta,1,2,0,2,18,11,5,4,0.5700783351372205,0.24698607970680583,0.18293558515597372,1.19203,0.808829
Serie_A,2018-01-06,17,Spal,Lazio,2,5,2,4,13,15,4,7,0.15061559653600146,0.21582718448675373,0.6335572189772448,2.23468,2.24817
Serie_A,2018-01-06,17,Torino,Bologna,3,0,1,0,19,6,6,1,0.4584884353172445,0.28194403781002964,0.2595675268727258,2.01768,0.961166
Serie_A,2018-01-21,17,Atalanta,Napoli,0,1,0,0,9,12,3,3,0.2615101546813676,0.27399799914648915,0.4644918461721434,0.439028,1.114
Serie_A,2018-01-21,17,Bologna,Benevento,3,0,1,0,8,4,6,1,0.5806761224272154,0.25807827663431804,0.16124560093846646,2.22876,0.691554
Serie_A,2018-01-21,17,Cagliari,Milan,1,2,1,2,12,16,3,6,0.25146675133560653,0.27718494181311176,0.4713483068512818,0.79774,1.89107
Serie_A,2018-01-21,17,Inter,Roma,1,1,0,1,17,7,7,1,0.4044913440234331,0.27693867587968013,0.3185699800968869,1.52145,0.508088
Serie_A,2018-01-21,17,Lazio,Chievo,5,1,2,1,18,9,11,3,0.7741681211643489,0.1477957322222848,0.07803614661336637,1.16224,0.362077
Serie_A,2018-01-21,17,Sampdoria,Fiorentina,3,1,1,0,14,12,10,5,0.32625991701494556,0.2755698169137535,0.39817026607130085,2.22125,1.91041
Serie_A,2018-01-21,17,Sassuolo,Torino,1,1,0,1,18,9,6,4,0.35250266240681577,0.29499467518636846,0.35250266240681577,1.4057,0.971251
Serie_A,2018-01-21,17,Udinese,Spal,1,1,1,0,6,14,1,4,0.5488153606112263,0.27673975690877695,0.1744448824799969,0.39374000000000003,1.10894
Serie_A,2018-01-21,17,Verona,Crotone,0,3,0,1,10,9,2,5,0.4473107498388598,0.2919573157630882,0.2607319343980519,1.0346799999999998,0.827895
Serie_A,2018-01-22,17,Juventus,Genoa,1,0,1,0,15,3,5,0,0.8126639014860402,0.13735164532158425,0.04998445319237561,1.40416,0.0896265
Serie_A,2018-01-24,17,Lazio,Udinese,3,0,1,0,11,12,7,4,0.6548139838483825,0.20540480756507157,0.13978120858654583,1.28935,0.7881779999999999
Serie_A,2018-01-24,17,Sampdoria,Roma,1,1,1,0,13,20,3,4,0.2430453928091055,0.2571535686449902,0.4998010385459042,1.98069,2.28714
Serie_A,2018-01-27,17,Chievo,Juventus,0,2,0,0,1,16,1,7,0.0926647153212866,0.19190917374230954,0.715426110936404,0.051895699999999996,1.14852
Serie_A,2018-01-27,17,Sassuolo,Atalanta,0,3,0,1,10,17,1,10,0.27807716871057786,0.28370300738391324,0.43821982390550884,0.9445379999999999,2.23028
Serie_A,2018-01-28,17,Crotone,Cagliari,1,1,1,1,13,6,6,3,0.4079822283031563,0.3009498535939949,0.29106791810284877,1.44376,0.25283
Serie_A,2018-01-28,17,Fiorentina,Verona,1,4,0,2,28,8,6,5,0.7492906968697639,0.16207619067066445,0.08863311245957171,1.33588,2.0569599999999997
Serie_A,2018-01-28,17,Genoa,Udinese,0,1,0,0,19,6,2,1,0.43007283927189915,0.30318799538733265,0.266739165340768,1.42125,0.229071
Serie_A,2018-01-28,17,Milan,Lazio,2,1,2,1,11,13,5,4,0.38390063453079315,0.2810108391089956,0.33508852636021125,1.22642,0.5181859999999999
Serie_A,2018-01-28,17,Napoli,Bologna,3,1,2,1,9,10,4,5,0.8172902288412641,0.12713403559752998,0.05557573556120596,1.3734600000000001,1.09985
Serie_A,2018-01-28,17,Roma,Sampdoria,0,1,0,0,19,15,8,10,0.6908110152370147,0.18803929179231482,0.1211496929706705,2.64554,1.55839
Serie_A,2018-01-28,17,Spal,Inter,1,1,0,0,12,10,3,6,0.1713886897800581,0.23654129097974122,0.5920700192402008,1.27704,0.59501
Serie_A,2018-01-28,17,Torino,Benevento,3,0,3,0,14,6,5,1,0.6779086342185748,0.20127596562365935,0.12081540015776582,2.29504,0.241133
Serie_A,2018-02-03,17,Inter,Crotone,1,1,1,0,11,11,2,2,0.7389046115128836,0.1802872619587812,0.08080812652833523,0.549538,0.856894
Serie_A,2018-02-03,17,Sampdoria,Torino,1,1,1,1,9,14,3,5,0.4076208677994446,0.26764117418699795,0.32473795801355754,0.300982,1.3907100000000001
Serie_A,2018-02-04,17,Atalanta,Chievo,1,0,0,0,24,4,4,0,0.7106627475032692,0.18509657111777164,0.10424068137895919,2.43411,0.200403
Serie_A,2018-02-04,17,Benevento,Napoli,0,2,0,1,14,17,4,5,0.055655465452849835,0.131310943390102,0.8130335911570481,1.06833,2.23408
Serie_A,2018-02-04,17,Bologna,Fiorentina,1,2,1,1,8,11,4,6,0.29932620368579965,0.2836637860510776,0.4170100102631227,0.399545,0.841939
Serie_A,2018-02-04,17,Cagliari,Spal,2,0,1,0,10,10,4,3,0.45614924322421685,0.29226328757479764,0.2515874692009856,1.6660400000000002,0.716004
Serie_A,2018-02-04,17,Juventus,Sassuolo,7,0,4,0,17,5,10,1,0.781251709768484,0.154032277162556,0.06471601306895991,2.66331,0.23427699999999999
Serie_A,2018-02-04,17,Udinese,Milan,1,1,0,1,13,15,3,4,0.2868273561363121,0.2946262872699278,0.4185463565937601,0.837841,0.815513
Serie_A,2018-02-04,17,Verona,Roma,0,1,0,1,9,17,1,8,0.12455055050584005,0.19259887888871516,0.6828505706054447,0.35280300000000003,1.7856299999999998
Serie_A,2018-02-05,17,Lazio,Genoa,1,2,0,0,22,6,5,4,0.6471709701606764,0.22673507307253393,0.12609395676678983,0.9412299999999999,0.8256700000000001
Serie_A,2018-02-09,17,Fiorentina,Juventus,0,2,0,0,12,4,2,3,0.20570178663333574,0.27009043452687304,0.5242077788397911,0.847934,0.51105
Serie_A,2018-02-10,17,Crotone,Atalanta,1,1,0,0,9,13,4,4,0.20130767189877743,0.27658419510171967,0.5221081329995029,0.847102,1.3775700000000002
Serie_A,2018-02-10,17,Napoli,Lazio,4,1,1,1,17,5,7,1,0.5848784353406107,0.23881344425888015,0.176308120400509,2.0372,0.7916529999999999
Serie_A,2018-02-10,17,Spal,Milan,0,4,0,1,8,21,0,9,0.20489020514302222,0.2621713377636521,0.5329384570933255,0.482498,2.74648
Serie_A,2018-02-11,17,Chievo,Genoa,0,1,0,0,6,10,1,3,0.32724864856492314,0.31156580598193956,0.3611855454531373,0.27881500000000004,0.578237
Serie_A,2018-02-11,17,Inter,Bologna,2,1,1,1,15,8,5,4,0.6552640582498946,0.2194030217510883,0.12533291999901708,2.40325,0.49513999999999997
Serie_A,2018-02-11,17,Roma,Benevento,5,2,1,1,20,6,9,3,0.838568963833458,0.10856473192486732,0.05286630424167453,2.51785,0.711119
Serie_A,2018-02-11,17,Sampdoria,Verona,2,0,0,0,22,6,10,1,0.6605055361948035,0.20239093034540562,0.1371035334597909,4.1035,0.374815
Serie_A,2018-02-11,17,Sassuolo,Cagliari,0,0,0,0,15,5,1,2,0.45741291531272166,0.2908326894376409,0.25175439524963744,1.14214,0.191184
Serie_A,2018-02-11,17,Torino,Udinese,2,0,1,0,14,12,7,0,0.5268657994885034,0.26486460028634007,0.20826960022515634,1.17651,0.5594180000000001
Serie_A,2018-02-17,17,Chievo,Cagliari,2,1,0,0,9,5,5,3,0.3917100141172531,0.2946700710428883,0.3136199148398586,0.524853,0.593202
Serie_A,2018-02-17,17,Genoa,Inter,2,0,1,0,9,14,2,5,0.27702114787830356,0.3115381599142583,0.4114406922074381,1.04779,0.887553
Serie_A,2018-02-17,17,Udinese,Roma,0,2,0,0,8,18,3,7,0.21699474324714266,0.2647571731466496,0.5182480836062078,0.49387200000000003,1.48302
Serie_A,2018-02-18,17,Atalanta,Fiorentina,1,1,1,1,7,17,3,2,0.40628059341817907,0.2936968145191656,0.3000225920626553,0.397004,1.46422
Serie_A,2018-02-18,17,Benevento,Crotone,3,2,1,1,16,19,8,3,0.3671762219510411,0.30617202206575844,0.32665175598320045,1.29928,2.14309
Serie_A,2018-02-18,17,Bologna,Sassuolo,2,1,1,1,10,19,6,6,0.3637600915586625,0.3046490766803799,0.33159083176095766,1.05134,2.8809400000000003
Serie_A,2018-02-18,17,Milan,Sampdoria,1,0,1,0,20,9,8,2,0.5674528301886792,0.24339622641509434,0.1891509433962264,1.96039,0.612772
Serie_A,2018-02-18,17,Napoli,Spal,1,0,1,0,19,4,5,1,0.8465742708234225,0.11063186493715178,0.04279386423942575,2.05059,0.0688846
Serie_A,2018-02-18,17,Torino,Juventus,0,1,0,1,6,8,3,3,0.19586510255352874,0.2641532058762455,0.5399816915702257,0.219651,1.7293900000000002
Serie_A,2018-02-19,17,Lazio,Verona,2,0,0,0,33,5,10,0,0.8022837431978354,0.1287876535133367,0.0689286032888281,2.1180000000000003,0.122699
Serie_A,2018-02-24,17,Bologna,Genoa,2,0,0,0,7,16,4,3,0.3319140520480694,0.31580171942437674,0.3522842285275538,1.7801,0.801756
Serie_A,2018-02-24,17,Inter,Benevento,2,0,0,0,9,10,4,1,0.7886356724515122,0.14111229925539326,0.07025202829309447,0.8584,0.397877
Serie_A,2018-02-25,17,Crotone,Spal,2,3,0,1,17,10,7,6,0.41692328290266434,0.30111125987414644,0.2819654572231892,1.23464,1.3215299999999999
Serie_A,2018-02-25,17,Fiorentina,Chievo,1,0,1,0,14,5,5,2,0.6648240507697296,0.22622485060914407,0.10895109862112624,1.12385,0.27508499999999997
Serie_A,2018-02-25,17,Roma,Milan,0,2,0,0,18,10,3,5,0.5134727230245585,0.2687598274784191,0.21776744949702256,0.617837,1.88
Serie_A,2018-02-25,17,Sampdoria,Udinese,2,1,1,0,14,16,3,4,0.4900921313496493,0.2731886110324376,0.23671925761791315,0.761545,1.47155
Serie_A,2018-02-25,17,Sassuolo,Lazio,0,3,0,2,15,6,4,4,0.22185078065331978,0.2589239880303998,0.5192252313162803,0.707073,1.38796
Serie_A,2018-02-25,17,Verona,Torino,2,1,1,0,7,12,4,2,0.17907591360612413,0.2478811628542787,0.5730429235395972,0.9826219999999999,1.0674700000000001
Serie_A,2018-02-26,17,Cagliari,Napoli,0,5,0,2,7,18,3,8,0.09274728540647259,0.18982518336110732,0.7174275312324202,0.31040999999999996,3.0935900000000003
Serie_A,2018-03-03,17,Lazio,Juventus,0,1,0,0,4,6,2,1,0.2786298945505493,0.2955165548263402,0.4258535506231103,0.184789,1.026
Serie_A,2018-03-03,17,Napoli,Roma,2,4,1,2,26,11,13,5,0.6089201989670847,0.2292405454934907,0.16183925553942452,2.29285,1.7417200000000002
Serie_A,2018-03-03,17,Spal,Bologna,1,0,0,0,11,6,1,0,0.4031496538096028,0.30298824913640954,0.2938620970539876,0.5312560000000001,1.41355
Serie_A,2018-03-09,17,Roma,Torino,3,0,0,0,15,10,5,3,0.5839176644975452,0.2299864386110614,0.18609589689139322,1.4011200000000001,0.9147139999999999
Serie_A,2018-03-10,17,Verona,Chievo,1,0,0,0,7,10,2,2,0.27783047088179075,0.2868191037632604,0.43535042535494883,0.178457,0.882338
Serie_A,2018-03-11,17,Bologna,Atalanta,0,1,0,0,10,21,1,5,0.22094385163423644,0.2768074959394838,0.5022486524262798,0.455596,1.0535
Serie_A,2018-03-11,17,Cagliari,Lazio,2,2,1,1,5,12,4,4,0.18762470673361545,0.24513780779266342,0.5672374854737212,1.5722,0.785043
Serie_A,2018-03-11,17,Crotone,Sampdoria,4,1,3,0,14,11,8,2,0.2993495837034583,0.2957211039009922,0.4049293123955494,2.72118,0.841065
Serie_A,2018-03-11,17,Fiorentina,Benevento,1,0,1,0,14,11,5,3,0.7178577582552232,0.1828251968590082,0.09931704488576844,1.72033,1.20938
Serie_A,2018-03-11,17,Genoa,Milan,0,1,0,0,9,14,2,7,0.27941104571353353,0.3176366610880235,0.402952293198443,0.9335100000000001,0.727087
Serie_A,2018-03-11,17,Inter,Napoli,0,0,0,0,3,11,1,2,0.23866378976635846,0.27810111115225244,0.4832350990813891,0.163045,0.769509
Serie_A,2018-03-11,17,Juventus,Udinese,2,0,1,0,11,5,4,1,0.7745601743733457,0.16347501167678655,0.06196481394986766,2.08894,0.204469
Serie_A,2018-03-11,17,Sassuolo,Spal,1,1,1,1,15,6,4,2,0.47363938335746536,0.29125287454220256,0.23510774210033217,2.14168,0.482303
Serie_A,2018-03-14,17,Juventus,Atalanta,2,0,1,0,15,8,3,0,0.6758923266454292,0.2143799450152903,0.10972772833928052,1.66793,0.336917
Serie_A,2018-03-17,17,Spal,Juventus,0,0,0,0,3,12,0,3,0.0788857111611152,0.18066431816750786,0.7404499706713769,0.0622804,0.899948
Serie_A,2018-03-17,17,Udinese,Sassuolo,1,2,1,1,11,12,3,3,0.43995076869925714,0.2995983762307825,0.26045085506996024,0.271929,0.887617
Serie_A,2018-03-18,17,Benevento,Cagliari,1,2,0,0,15,12,4,3,0.37213867779115506,0.2893184972738357,0.33854282493500915,1.7768,1.76932
Serie_A,2018-03-18,17,Crotone,Roma,0,2,0,1,8,20,3,8,0.14364005111609837,0.2198373694282499,0.6365225794556516,0.475455,2.4754099999999997
Serie_A,2018-03-18,17,Lazio,Bologna,1,1,1,1,21,10,4,3,0.722853888745965,0.1851712997736343,0.09197481148040083,1.01292,0.8920319999999999
Serie_A,2018-03-18,17,Milan,Chievo,3,2,1,2,18,6,6,2,0.7113569295130344,0.1937493028693553,0.09489376761761024,3.3650800000000003,0.899718
Serie_A,2018-03-18,17,Napoli,Genoa,1,0,0,0,16,12,4,3,0.7979743809130023,0.14683691473813917,0.055188704348858426,1.6232600000000001,1.01145
Serie_A,2018-03-18,17,Sampdoria,Inter,0,5,0,4,10,15,2,8,0.245287472835709,0.2831890356937048,0.47152349147058625,0.47750200000000004,3.66236
Serie_A,2018-03-18,17,Torino,Fiorentina,1,2,0,0,10,13,3,5,0.4203186955165808,0.28596462568870007,0.29371667879471913,0.535704,2.19267
Serie_A,2018-03-18,17,Verona,Atalanta,0,5,0,2,6,24,0,11,0.1375112666794128,0.2294011484134204,0.6330875849071668,0.300035,3.38236
Serie_A,2018-03-31,17,Atalanta,Udinese,2,0,0,0,23,9,7,2,0.6784379896348077,0.20875015065686395,0.1128118597083283,2.6633400000000003,0.403796
Serie_A,2018-03-31,17,Bologna,Roma,1,1,1,0,6,17,1,5,0.18166333228882944,0.24449425924586818,0.5738424084653024,0.295563,2.46445
Serie_A,2018-03-31,17,Cagliari,Torino,0,4,0,0,9,13,2,6,0.3264409908866088,0.286234182624915,0.38732482648847627,1.26755,2.7277099999999996
Serie_A,2018-03-31,17,Chievo,Sampdoria,2,1,0,1,7,15,4,7,0.4184684969517979,0.2842657719818335,0.2972657310663686,0.278412,2.07501
Serie_A,2018-03-31,17,Fiorentina,Crotone,2,0,1,0,15,6,6,2,0.64271621940901,0.22253500079765268,0.13474877979333727,1.5865200000000002,0.228265
Serie_A,2018-03-31,17,Genoa,Spal,1,1,1,0,15,7,2,4,0.49744070569550614,0.2981601783373676,0.20439911596712623,2.69081,0.270034
Serie_A,2018-03-31,17,Inter,Verona,3,0,2,0,23,8,4,1,0.8447078054760933,0.10829587249693501,0.0469963220269718,3.15808,0.353122
Serie_A,2018-03-31,17,Juventus,Milan,3,1,1,1,7,10,4,5,0.6005281743207117,0.25359091299035236,0.1458809126889359,0.636791,1.08781
Serie_A,2018-03-31,17,Lazio,Benevento,6,2,1,1,27,6,14,3,0.8037951319892241,0.1330495362116226,0.06315533179915332,3.7189,0.256318
Serie_A,2018-03-31,17,Sassuolo,Napoli,1,1,1,0,10,12,4,4,0.09781113112607433,0.17911102543820584,0.7230778434357199,1.8376099999999997,2.10575
Serie_A,2018-04-03,17,Atalanta,Sampdoria,1,2,0,1,16,10,1,3,0.6718575594028431,0.20211482596143615,0.12602761463572087,1.27115,1.30892
Serie_A,2018-04-03,17,Genoa,Cagliari,2,1,0,0,8,9,2,4,0.5360309844499681,0.28195849471067697,0.18201052083935487,1.0003799999999998,1.16045
Serie_A,2018-04-03,17,Udinese,Fiorentina,0,2,0,1,13,15,4,4,0.26875966226661907,0.28778689499345933,0.44345344273992143,0.6733899999999999,2.6168299999999998
Serie_A,2018-04-04,17,Benevento,Verona,3,0,1,0,22,3,15,0,0.5325341994860527,0.2454754622316062,0.22199033828234094,2.8595599999999997,0.331417
Serie_A,2018-04-04,17,Chievo,Sassuolo,1,1,0,0,6,12,2,4,0.3392226148409894,0.32037691401649004,0.34040047114252064,0.322371,0.678786
Serie_A,2018-04-04,17,Milan,Inter,0,0,0,0,13,14,3,2,0.3483765468132072,0.3019982449154737,0.349625208271319,0.6859109999999999,1.90098
Serie_A,2018-04-04,17,Torino,Crotone,4,1,3,0,9,12,5,2,0.6327990889374565,0.23147520117902212,0.13572570988352134,2.21903,1.7527700000000002
Serie_A,2018-04-07,17,Benevento,Juventus,2,4,1,2,16,15,6,5,0.05950689429081105,0.16402411407586417,0.7764689916333248,1.87275,2.4609
Serie_A,2018-04-07,17,Roma,Fiorentina,0,2,0,2,25,4,9,3,0.5419726485202938,0.260146871289741,0.1978804801899653,1.72233,0.631754
Serie_A,2018-04-07,17,Sampdoria,Genoa,0,0,0,0,18,7,4,2,0.35189869494985493,0.3036633598165414,0.34443794523360355,0.7728010000000001,0.251177
Serie_A,2018-04-07,17,Spal,Atalanta,1,1,1,0,8,19,4,6,0.2066616386276532,0.2717111237667195,0.5216272376056272,0.592739,1.44923
Serie_A,2018-04-08,17,Crotone,Bologna,1,0,1,0,6,11,5,1,0.4183287949090395,0.30555049910284077,0.27612070598811955,0.528795,0.674667
Serie_A,2018-04-08,17,Milan,Sassuolo,1,1,0,0,22,8,8,3,0.6544847416751693,0.22112976532789166,0.12438549299693907,1.99213,0.290679
Serie_A,2018-04-08,17,Napoli,Chievo,2,1,0,0,31,4,12,2,0.8453575342320009,0.1158302390654424,0.03881222670255662,3.8336099999999997,0.210644
Serie_A,2018-04-08,17,Torino,Inter,1,0,1,0,10,15,3,8,0.24619985048592077,0.28507351108896084,0.4687266384251183,1.4935100000000001,0.8992
Serie_A,2018-04-08,17,Udinese,Lazio,1,2,1,2,10,14,3,4,0.20325490889793033,0.2547320007075889,0.5420130903944809,0.775993,1.19356
Serie_A,2018-04-08,17,Verona,Cagliari,1,0,1,0,11,10,4,3,0.26901162104449905,0.28304700996855986,0.44794136898694104,1.00114,0.526273
Serie_A,2018-04-14,17,Atalanta,Inter,0,0,0,0,16,10,4,2,0.3470841840771633,0.2982588860112626,0.3546569299115741,1.2701,1.0569899999999999
Serie_A,2018-04-14,17,Cagliari,Udinese,2,1,1,1,12,7,3,1,0.3838636990710935,0.30660811183665965,0.3095281890922469,1.0900100000000001,1.1965700000000001
Serie_A,2018-04-14,17,Chievo,Torino,0,0,0,0,6,12,0,3,0.29024976983160583,0.2893884945502064,0.4203617356181878,0.55779,0.7205020000000001
Serie_A,2018-04-14,17,Genoa,Crotone,1,0,1,0,17,10,5,1,0.5274972467605502,0.2904374721747077,0.18206528106474215,1.81263,0.586095
Serie_A,2018-04-15,17,Bologna,Verona,2,0,1,0,14,8,6,1,0.6049434664309032,0.24167716648976534,0.1533793670793314,1.02998,0.570592
Serie_A,2018-04-15,17,Fiorentina,Spal,0,0,0,0,24,4,6,1,0.6505776049410957,0.2258950017156582,0.123527393343246,2.3193599999999996,0.473916
Serie_A,2018-04-15,17,Juventus,Sampdoria,3,0,1,0,16,8,5,3,0.7947453843047313,0.13964811752783135,0.06560649816743755,2.34747,0.809319
Serie_A,2018-04-15,17,Lazio,Roma,0,0,0,0,7,10,1,1,0.34342115253207806,0.27707842988383574,0.37950041758408626,0.6300279999999999,0.698758
Serie_A,2018-04-15,17,Milan,Napoli,0,0,0,0,13,15,2,4,0.22098347601035234,0.26338841329882534,0.5156281106908223,0.614641,1.3643399999999999
Serie_A,2018-04-15,17,Sassuolo,Benevento,2,2,1,1,15,10,3,2,0.5946187543522602,0.24258078535763852,0.16280046029010128,1.3473600000000001,1.4630299999999998
Serie_A,2018-04-17,17,Inter,Cagliari,4,0,1,0,20,0,9,0,0.7990766467098268,0.1457210028379654,0.05520235045220774,2.35054,0.0
Serie_A,2018-04-18,17,Benevento,Atalanta,0,3,0,1,12,12,4,8,0.17091528581355556,0.23140549385683296,0.5976792203296115,0.744028,3.7437199999999997
Serie_A,2018-04-18,17,Crotone,Juventus,1,1,0,1,9,13,3,4,0.08063541711787091,0.17948846551052003,0.7398761173716092,0.514302,0.653818
Serie_A,2018-04-18,17,Fiorentina,Lazio,3,4,2,2,13,17,6,8,0.3400399289310487,0.2772484647818494,0.38271160628710194,1.32723,1.60459
Serie_A,2018-04-18,17,Napoli,Udinese,4,2,1,1,18,19,9,5,0.8347744007433326,0.12208575610871239,0.04313984314795491,1.43755,2.28648
Serie_A,2018-04-18,17,Roma,Genoa,2,1,1,0,15,5,6,1,0.6714633747895817,0.20803886612070374,0.12049775908971454,1.8202,0.8145789999999999
Serie_A,2018-04-18,17,Sampdoria,Bologna,1,0,0,0,16,11,2,2,0.5224040392128873,0.2570777771916051,0.2205181835955078,1.3447200000000001,0.323038
Serie_A,2018-04-18,17,Spal,Chievo,0,0,0,0,9,6,1,0,0.4356827303438917,0.3088383911298473,0.2554788785262611,0.32400999999999996,0.59648
Serie_A,2018-04-18,17,Torino,Milan,1,1,0,1,12,9,5,5,0.3048707155742634,0.28863499699338546,0.40649428743235116,1.4414,0.504024
Serie_A,2018-04-18,17,Verona,Sassuolo,0,1,0,1,9,15,2,5,0.21943148179268082,0.2783645083312865,0.5022040098760325,0.394404,1.91147
Serie_A,2018-04-21,17,Milan,Benevento,0,1,0,1,21,5,6,1,0.7929769046020055,0.14364677358769762,0.06337632181029673,1.07233,0.449416
Serie_A,2018-04-21,17,Sassuolo,Fiorentina,1,0,1,0,10,6,6,1,0.3165455029878583,0.29190423628820467,0.39155026072393706,0.722432,0.29307300000000003
Serie_A,2018-04-21,17,Spal,Roma,0,3,0,1,6,14,3,7,0.18861548330927672,0.26355190505647574,0.5478326116342475,0.230789,1.40551
Serie_A,2018-04-22,17,Atalanta,Torino,2,1,0,0,22,10,8,1,0.6296288265472065,0.22383593604315827,0.14653523740963517,2.30835,0.5889979999999999
Serie_A,2018-04-22,17,Cagliari,Bologna,0,0,0,0,13,5,2,2,0.4929139098774615,0.2887483850761461,0.21833770504639236,1.1535600000000001,0.5372239999999999
Serie_A,2018-04-22,17,Chievo,Inter,1,2,0,0,13,11,6,5,0.13398064770600626,0.23674250371352565,0.6292768485804682,1.3703299999999998,1.7680200000000001
Serie_A,2018-04-22,17,Juventus,Napoli,0,1,0,0,4,12,0,4,0.46873015273596147,0.2963400357722796,0.23492981149175898,0.20848200000000003,0.9963209999999999
Serie_A,2018-04-22,17,Lazio,Sampdoria,4,0,2,0,15,6,9,2,0.7346060388682047,0.1672989780299165,0.09809498310187874,2.64031,0.281901
Serie_A,2018-04-22,17,Udinese,Crotone,1,2,1,1,15,11,6,2,0.4979085945048842,0.2913136851431561,0.21077772035195963,0.693507,0.504925
