Div,Date,Y,Team_Home,Team_Away,G_Home,G_Away,S_Home,S_Away,pH,pD,pA,xG_Home,xG_Away,GameID,GD_Home,GD_Away,SD_Home,SD_Away,xGD_Home,xGD_Away
Ligue_1,2020-12-23,20,Montpellier,Lille,2,3,17,9,0.277996534887384,0.277209009292802,0.444794455819814,1.19046,1.70435,11548,-1,1,8,-8,-0.51389,0.51389
Ligue_1,2020-12-23,20,Paris SG,Strasbourg,4,0,17,8,0.745003469606837,0.160518839668578,0.094477690724584,3.11615,0.417249,11549,4,-4,9,-9,2.698901,-2.698901
Serie_A,2020-12-23,20,Roma,Cagliari,3,2,13,6,0.732020630143615,0.171104997907031,0.096874371949354,3.36165,1.19646,11550,1,-1,7,-7,2.16519,-2.16519
Serie_A,2020-12-23,20,Milan,Lazio,3,2,9,13,0.4185878013436961,0.26544592280332,0.315966275852984,1.88103,1.45797,11551,1,-1,-4,4,0.42306,-0.42306
Serie_A,2020-12-23,20,Verona,Inter,1,2,5,9,0.15969724364769505,0.23798784358229605,0.602314912770009,1.23629,2.0312,11552,-1,1,-4,4,-0.7949100000000002,0.7949100000000002
Serie_A,2020-12-23,20,Spezia,Genoa,1,2,7,7,0.426990331810505,0.27937367424173,0.293635993947765,0.530442,1.24789,11553,-1,1,0,0,-0.717448,0.717448
La_Liga,2020-12-23,20,Betis,Cadiz,1,0,6,6,0.500843089078383,0.283085224261695,0.216071686659922,0.342496,0.28220500000000004,11554,1,-1,0,0,0.060290999999999983,-0.060290999999999983
La_Liga,2020-12-23,20,Alaves,Eibar,2,1,13,8,0.34683855600581603,0.324945092337674,0.32821635165651003,1.88686,0.786669,11555,1,-1,5,-5,1.1001910000000001,-1.1001910000000001
La_Liga,2020-12-23,20,Real Madrid,Granada,2,0,23,10,0.7316033311542509,0.17011056476139005,0.09828610408435902,2.04414,0.7996300000000001,11556,2,-2,13,-13,1.24451,-1.24451
La_Liga,2020-12-23,20,Getafe,Celta,1,1,6,2,0.34563692440972,0.301073673149348,0.35328940244093204,0.265652,0.7671680000000001,11557,0,0,4,-4,-0.5015160000000001,0.5015160000000001
Serie_A,2020-12-23,20,Bologna,Atalanta,2,2,8,9,0.182215602452754,0.207362129330522,0.6104222682167241,1.08799,1.89381,11558,0,0,-1,1,-0.80582,0.80582
Serie_A,2020-12-23,20,Udinese,Benevento,0,2,7,3,0.50342488257769,0.296852362371039,0.199722755051272,2.4683,0.338064,11559,-2,2,4,-4,2.130236,-2.130236
EPL,2020-12-26,20,Leicester,Man United,2,2,10,9,0.31747287980240096,0.266435005392751,0.4160921148048489,1.0396,2.08423,11560,0,0,1,-1,-1.0446299999999997,1.0446299999999997
EPL,2020-12-26,20,Aston Villa,Crystal Palace,3,0,21,13,0.500319897632758,0.250159948816379,0.249520153550864,4.58214,0.849086,11561,3,-3,8,-8,3.733054,-3.733054
EPL,2020-12-26,20,Fulham,Southampton,0,0,10,3,0.297443033571056,0.286136719429466,0.416420246999478,0.781855,0.119709,11562,0,0,7,-7,0.662146,-0.662146
EPL,2020-12-26,20,Arsenal,Chelsea,3,1,15,19,0.235630087919245,0.261530446108759,0.502839465971996,1.94485,2.25414,11563,2,-2,-4,4,-0.30929000000000006,0.30929000000000006
EPL,2020-12-26,20,Man City,Newcastle,2,0,11,7,0.8553515450067181,0.102104791759964,0.042543663233318006,3.19575,0.200953,11564,2,-2,4,-4,2.9947969999999997,-2.9947969999999997
EPL,2020-12-26,20,Sheffield United,Everton,0,1,10,7,0.229367755940613,0.26696902740628803,0.503663216653099,1.25106,0.568803,11565,-1,1,3,-3,0.6822570000000001,-0.6822570000000001
EPL,2020-12-27,20,Liverpool,West Brom,1,1,17,5,0.853355982804496,0.10327238008462,0.043371637110884,1.45485,0.739845,11566,0,0,12,-12,0.715005,-0.715005
EPL,2020-12-27,20,Leeds,Burnley,1,0,11,14,0.5543265260316701,0.238536597998958,0.20713687596937105,2.13271,1.54591,11567,1,-1,-3,3,0.5868,-0.5868
EPL,2020-12-27,20,Wolves,Tottenham,1,1,11,6,0.259845149644853,0.289916250048857,0.4502386003062899,0.742598,0.408109,11568,0,0,5,-5,0.334489,-0.334489
EPL,2020-12-27,20,West Ham,Brighton,2,2,11,13,0.404106200527705,0.289330474934037,0.30656332453825896,1.38877,1.50551,11569,0,0,-2,2,-0.11673999999999984,0.11673999999999984
EPL,2020-12-28,20,Crystal Palace,Leicester,1,1,4,17,0.24754764051494504,0.273132173193864,0.4793201862911921,0.321348,1.7213200000000002,11570,0,0,-13,13,-1.3999720000000002,1.3999720000000002
EPL,2020-12-28,20,Chelsea,Aston Villa,1,1,16,10,0.57076120718776,0.229647450421428,0.199591342390812,1.53701,0.730859,11571,0,0,6,-6,0.806151,-0.806151
EPL,2020-12-29,20,West Brom,Leeds,0,5,4,14,0.26256914144363896,0.263276874978527,0.474153983577834,0.4355100000000001,1.54225,11572,-5,5,-10,10,-1.1067399999999998,1.1067399999999998
La_Liga,2020-12-29,20,Sevilla,Villarreal,2,0,10,6,0.424896396777361,0.2934719857621409,0.281631617460498,2.7317,0.34641900000000003,11573,2,-2,4,-4,2.385281,-2.385281
La_Liga,2020-12-29,20,Barcelona,Eibar,1,1,16,9,0.7507146508149859,0.155992654714802,0.093292694470212,2.05695,0.592271,11574,0,0,7,-7,1.464679,-1.464679
La_Liga,2020-12-29,20,Levante,Betis,4,3,10,19,0.388335704125178,0.278805120910384,0.332859174964438,1.67536,2.63943,11575,1,-1,-9,9,-0.96407,0.96407
EPL,2020-12-29,20,Man United,Wolves,1,0,11,9,0.621388221544056,0.218557236543082,0.160054541912863,1.48207,0.411046,11576,1,-1,2,-2,1.071024,-1.071024
EPL,2020-12-29,20,Brighton,Arsenal,0,1,13,11,0.29896777208645003,0.285021753563467,0.4160104743500821,0.7993680000000001,1.31394,11577,-1,1,2,-2,-0.514572,0.514572
EPL,2020-12-29,20,Burnley,Sheffield United,1,0,5,7,0.3990731495959161,0.30554038015937296,0.295386470244711,0.973831,0.492578,11578,1,-1,-2,2,0.481253,-0.481253
EPL,2020-12-29,20,Southampton,West Ham,0,0,8,8,0.43849413498741,0.27390530000614105,0.287600565006448,0.670996,1.07246,11579,0,0,0,0,-0.40146399999999993,0.40146399999999993
La_Liga,2020-12-29,20,Cadiz,Valladolid,0,0,8,7,0.32844486362793,0.33750541159008,0.33404972478199,0.786846,0.299749,11580,0,0,1,-1,0.48709700000000006,-0.48709700000000006
La_Liga,2020-12-30,20,Granada,Valencia,2,1,24,16,0.4270784874669871,0.28184718625343,0.291074326279583,2.23615,1.27314,11581,1,-1,8,-8,0.9630099999999999,-0.9630099999999999
EPL,2020-12-30,20,Newcastle,Liverpool,0,0,8,11,0.101437370108607,0.16006783690373005,0.738494792987663,0.8179350000000001,1.32047,11582,0,0,-3,3,-0.502535,0.502535
La_Liga,2020-12-30,20,Elche,Real Madrid,1,1,6,14,0.088656570946272,0.160167986850042,0.7511754422036859,1.02416,1.55495,11583,0,0,-8,8,-0.5307900000000001,0.5307900000000001
La_Liga,2020-12-30,20,Ath Madrid,Getafe,1,0,10,10,0.664014735245407,0.22752952466451,0.10845574009008302,0.919165,0.941238,11584,1,-1,0,0,-0.02207300000000001,0.02207300000000001
La_Liga,2020-12-30,20,Celta,Huesca,2,1,15,17,0.548488704875647,0.256249316188623,0.19526197893573,2.85208,1.0513,11585,1,-1,-2,2,1.80078,-1.80078
La_Liga,2020-12-31,20,Ath Bilbao,Sociedad,0,1,4,13,0.31977143904786604,0.303882174995799,0.376346385956335,0.17234100000000002,1.84296,11586,-1,1,-9,9,-1.6706189999999999,1.6706189999999999
La_Liga,2020-12-31,20,Osasuna,Alaves,1,1,8,15,0.404262494098604,0.293788359074661,0.301949146826735,0.318257,1.35028,11587,0,0,-7,7,-1.032023,1.032023
EPL,2021-01-01,20,Everton,West Ham,0,1,10,11,0.446615891033729,0.2778661367510981,0.27551797221517305,0.371045,1.19713,11588,-1,1,-1,1,-0.826085,0.826085
EPL,2021-01-01,20,Man United,Aston Villa,2,1,19,5,0.548318662900409,0.235750536222881,0.21593080087671,2.46473,1.56434,11589,1,-1,14,-14,0.9003899999999998,-0.9003899999999998
La_Liga,2021-01-02,20,Villarreal,Levante,2,1,12,9,0.5928209060877769,0.245767461066541,0.161411632845682,1.7278099999999998,0.554357,11590,1,-1,3,-3,1.1734529999999999,-1.1734529999999999
La_Liga,2021-01-02,20,Betis,Sevilla,1,1,16,6,0.245715668221347,0.270151480530652,0.484132851248001,2.03775,0.248156,11591,0,0,10,-10,1.789594,-1.789594
Bundesliga,2021-01-02,20,Bielefeld,M'gladbach,0,1,7,22,0.164051355206847,0.22967189728958606,0.6062767475035661,0.707828,1.88594,11592,-1,1,-15,15,-1.178112,1.178112
Bundesliga,2021-01-02,20,Ein Frankfurt,Leverkusen,2,1,10,10,0.288578581829229,0.252134379484816,0.4592870386859551,1.34155,0.752325,11593,1,-1,0,0,0.589225,-0.589225
Bundesliga,2021-01-02,20,FC Koln,Augsburg,0,1,12,11,0.40280525085416297,0.29131451177845696,0.30588023736738,0.454651,1.23997,11594,-1,1,1,-1,-0.785319,0.785319
EPL,2021-01-02,20,West Brom,Arsenal,0,4,7,21,0.163110468459079,0.23848425461743,0.598405276923491,0.8698739999999999,4.03429,11595,-4,4,-14,14,-3.1644160000000006,3.1644160000000006
EPL,2021-01-02,20,Brighton,Wolves,3,3,13,11,0.36522537690365,0.29841585673834903,0.336358766358001,2.4228,1.81856,11596,0,0,2,-2,0.6042400000000001,-0.6042400000000001
EPL,2021-01-02,20,Crystal Palace,Sheffield United,2,0,9,7,0.4735859983270061,0.277288033803059,0.249125967869935,0.598888,0.323158,11597,2,-2,2,-2,0.27573,-0.27573
EPL,2021-01-02,20,Tottenham,Leeds,3,0,20,18,0.538994253478435,0.23621782053171106,0.224787925989854,2.5286,1.15626,11598,3,-3,2,-2,1.37234,-1.37234
Bundesliga,2021-01-02,20,Werder Bremen,Union Berlin,0,2,10,9,0.329632042173511,0.2879432838986261,0.38242467392786295,1.0178,1.30377,11599,-2,2,1,-1,-0.28597000000000006,0.28597000000000006
Bundesliga,2021-01-02,20,Hertha,Schalke 04,3,0,20,10,0.5521252488001589,0.24554313828549806,0.202331612914344,2.06576,0.717925,11600,3,-3,10,-10,1.347835,-1.347835
Bundesliga,2021-01-02,20,Stuttgart,RB Leipzig,0,1,10,22,0.242629694048682,0.234483853001484,0.522886452949834,0.8912459999999999,2.64018,11601,-1,1,-12,12,-1.7489340000000002,1.7489340000000002
La_Liga,2021-01-02,20,Real Madrid,Celta,2,0,9,6,0.649044205495818,0.197879330943847,0.153076463560335,1.24672,0.5647840000000001,11602,2,-2,3,-3,0.681936,-0.681936
Bundesliga,2021-01-02,20,Hoffenheim,Freiburg,1,3,13,7,0.4654837141468161,0.255226057365095,0.279290228488089,1.14476,2.08,11603,-2,2,6,-6,-0.9352400000000001,0.9352400000000001
La_Liga,2021-01-02,20,Getafe,Valladolid,0,1,11,8,0.479636486031639,0.302928306967351,0.21743520700101,0.768671,1.16924,11604,-1,1,3,-3,-0.40056900000000006,0.40056900000000006
La_Liga,2021-01-03,20,Alaves,Ath Madrid,1,2,4,8,0.135485032415505,0.255679103167318,0.608835864417177,0.154899,2.3189900000000003,11605,-1,1,-4,4,-2.1640910000000004,2.1640910000000004
Serie_A,2021-01-03,20,Atalanta,Sassuolo,5,1,20,7,0.616653581664601,0.209981176515101,0.17336524182029694,3.50279,0.499119,11606,4,-4,13,-13,3.003671,-3.003671
La_Liga,2021-01-03,20,Eibar,Granada,2,0,15,6,0.3990731495959161,0.30554038015937296,0.295386470244711,1.84192,0.917602,11607,2,-2,9,-9,0.924318,-0.924318
La_Liga,2021-01-03,20,Sociedad,Osasuna,1,1,8,6,0.621462935470548,0.22957571969147306,0.14896134483797902,0.7853600000000001,0.609915,11608,0,0,2,-2,0.17544500000000007,-0.17544500000000007
La_Liga,2021-01-03,20,Ath Bilbao,Elche,1,0,13,5,0.634300470189064,0.243596689299541,0.122102840511395,1.3877700000000002,0.137448,11609,1,-1,8,-8,1.2503220000000002,-1.2503220000000002
Serie_A,2021-01-03,20,Inter,Crotone,6,2,13,7,0.7863262385740041,0.136607524498026,0.07706623692797,2.4614,1.85185,11610,4,-4,6,-6,0.6095499999999998,-0.6095499999999998
Serie_A,2021-01-03,20,Fiorentina,Bologna,0,0,10,5,0.451092232149816,0.265997321675299,0.282910446174885,0.352245,0.633738,11611,0,0,5,-5,-0.28149300000000005,0.28149300000000005
Serie_A,2021-01-03,20,Genoa,Lazio,1,1,5,10,0.185380207526715,0.244385937741985,0.570233854731299,1.14509,1.34628,11612,0,0,-5,5,-0.20118999999999998,0.20118999999999998
Serie_A,2021-01-03,20,Parma,Torino,0,3,15,14,0.3316350588262349,0.30195167393129496,0.3664132672424699,0.8468760000000001,1.67327,11613,-3,3,1,-1,-0.826394,0.826394
Serie_A,2021-01-03,20,Roma,Sampdoria,1,0,12,2,0.655086392678742,0.198794037696808,0.14611956962445002,2.40692,0.22960300000000006,11614,1,-1,10,-10,2.177317,-2.177317
Serie_A,2021-01-03,20,Spezia,Verona,0,1,6,9,0.323106456067087,0.278920957801502,0.3979725861314111,0.4503180000000001,1.5461,11615,-1,1,-3,3,-1.0957819999999998,1.0957819999999998
Serie_A,2021-01-03,20,Benevento,Milan,0,2,14,8,0.17678406462104604,0.23179288282854504,0.591423052550409,2.34965,1.53692,11616,-2,2,6,-6,0.81273,-0.81273
Serie_A,2021-01-03,20,Juventus,Udinese,4,1,13,8,0.671646095590081,0.206770029427944,0.121583874981975,3.54071,1.75781,11617,3,-3,5,-5,1.7828999999999997,-1.7828999999999997
EPL,2021-01-03,20,Chelsea,Man City,1,3,9,18,0.32970858522525204,0.265024612102042,0.4052668026727061,0.691013,3.18063,11618,-2,2,-9,9,-2.489617,2.489617
EPL,2021-01-03,20,Newcastle,Leicester,1,2,8,9,0.182218700049698,0.24432833214683894,0.573452967803463,0.26458400000000004,0.7020810000000001,11619,-1,1,-1,1,-0.437497,0.437497
Bundesliga,2021-01-03,20,Dortmund,Wolfsburg,2,0,14,22,0.60616553273646,0.22079785242210395,0.173036614841436,2.00235,1.21991,11620,2,-2,-8,8,0.7824399999999998,-0.7824399999999998
Bundesliga,2021-01-03,20,Bayern Munich,Mainz,5,2,19,12,0.8723591475368841,0.090836646694741,0.036804205768375,4.11014,1.1937,11621,3,-3,7,-7,2.9164400000000006,-2.9164400000000006
Serie_A,2021-01-03,20,Cagliari,Napoli,1,4,6,22,0.129430428726203,0.21910308001857295,0.6514664912552239,0.860583,5.2489,11622,-3,3,-16,16,-4.388317,4.388317
La_Liga,2021-01-03,20,Huesca,Barcelona,0,1,4,20,0.14946538383794195,0.205160905815449,0.64537371034661,0.25900500000000004,3.21201,11623,-1,1,-16,16,-2.9530049999999997,2.9530049999999997
La_Liga,2021-01-04,20,Valencia,Cadiz,1,1,11,9,0.4841935147884461,0.269441019248667,0.246365465962887,0.942061,0.522228,11624,0,0,2,-2,0.419833,-0.419833
EPL,2021-01-04,20,Southampton,Liverpool,1,0,7,17,0.194368789009151,0.220197074035142,0.585434136955707,0.500436,1.37204,11625,1,-1,-10,10,-0.8716039999999999,0.8716039999999999
Ligue_1,2021-01-06,20,Metz,Bordeaux,0,0,9,12,0.3584524674905101,0.30869881269687394,0.33284871981261605,0.71749,0.667484,11626,0,0,-3,3,0.050005999999999995,-0.050005999999999995
Ligue_1,2021-01-06,20,Nantes,Rennes,0,0,7,8,0.265487098177328,0.273667372911083,0.460845528911588,0.6006630000000001,0.490669,11627,0,0,-1,1,0.10999400000000004,-0.10999400000000004
Serie_A,2021-01-06,20,Sassuolo,Genoa,2,1,13,7,0.5366623640271511,0.257711214387709,0.20562642158514,2.26,1.04966,11628,1,-1,6,-6,1.2103399999999997,-1.2103399999999997
Ligue_1,2021-01-06,20,Marseille,Montpellier,3,1,18,13,0.461507822817891,0.274060667891857,0.264431509290251,2.52375,1.17896,11629,2,-2,5,-5,1.3447900000000002,-1.3447900000000002
Ligue_1,2021-01-06,20,Reims,Dijon,0,0,9,8,0.5252198141843579,0.259127017077694,0.215653168737948,0.878332,0.125669,11630,0,0,1,-1,0.752663,-0.752663
Ligue_1,2021-01-06,20,St Etienne,Paris SG,1,1,11,10,0.121259685656954,0.1790980992576,0.6996422150854461,1.29987,1.39496,11631,0,0,1,-1,-0.0950899999999999,0.0950899999999999
Serie_A,2021-01-06,20,Milan,Juventus,1,3,18,13,0.29565101742253,0.286141774172097,0.418207208405373,1.02584,2.3569,11632,-2,2,5,-5,-1.33106,1.33106
Serie_A,2021-01-06,20,Napoli,Spezia,1,2,27,8,0.8007935090835909,0.132010919072363,0.067195571844046,4.01311,1.92698,11633,-1,1,19,-19,2.0861300000000003,-2.0861300000000003
Serie_A,2021-01-06,20,Torino,Verona,1,1,15,8,0.362074888354517,0.2875300583991761,0.350395053246307,1.36437,0.299538,11634,0,0,7,-7,1.064832,-1.064832
La_Liga,2021-01-06,20,Ath Bilbao,Barcelona,2,3,8,13,0.222823681612365,0.254076873319035,0.5230994450686,0.638117,1.39939,11635,-1,1,-5,5,-0.7612729999999999,0.7612729999999999
Serie_A,2021-01-06,20,Sampdoria,Inter,2,1,8,23,0.161784655579561,0.232276541224941,0.6059388031954979,1.3375,2.49173,11636,1,-1,-15,15,-1.15423,1.15423
Serie_A,2021-01-06,20,Lazio,Fiorentina,2,1,11,9,0.5200214995968829,0.25262026337006194,0.227358237033056,1.91891,1.77283,11637,1,-1,2,-2,0.14608,-0.14608
Serie_A,2021-01-06,20,Crotone,Roma,1,3,12,10,0.12972972972973,0.194594594594595,0.675675675675676,0.498045,1.89996,11638,-2,2,2,-2,-1.401915,1.401915
Serie_A,2021-01-06,20,Bologna,Udinese,2,2,10,12,0.350862355971055,0.29574198584871403,0.35339565818023205,1.3067799999999998,1.70449,11639,0,0,-2,2,-0.39771000000000023,0.39771000000000023
Serie_A,2021-01-06,20,Atalanta,Parma,3,0,17,3,0.7638254173641209,0.148781944793318,0.08739263784256199,2.38532,0.0467904,11640,3,-3,14,-14,2.3385296,-2.3385296
Serie_A,2021-01-06,20,Cagliari,Benevento,1,2,10,9,0.393010138915577,0.286138960789411,0.32085090029501195,1.16751,1.23401,11641,-1,1,1,-1,-0.0665,0.0665
Ligue_1,2021-01-06,20,Lorient,Monaco,2,5,11,16,0.216846230336238,0.236798183732793,0.546355585930969,0.61232,2.81772,11642,-3,3,-5,5,-2.2054,2.2054
Ligue_1,2021-01-06,20,Brest,Nice,2,0,10,12,0.429149093438845,0.260228705595895,0.3106222009652589,1.13297,1.37393,11643,2,-2,-2,2,-0.24096000000000006,0.24096000000000006
Ligue_1,2021-01-06,20,Strasbourg,Nimes,5,0,21,6,0.6163106527944019,0.229122548568272,0.15456679863732598,4.64764,0.8267979999999999,11644,5,-5,15,-15,3.820842,-3.820842
Ligue_1,2021-01-06,20,Lyon,Lens,3,2,11,10,0.659269104035106,0.195534724242877,0.145196171722017,1.82314,0.947234,11645,1,-1,1,-1,0.875906,-0.875906
Ligue_1,2021-01-06,20,Lille,Angers,1,2,7,7,0.6094902092550071,0.236695226895148,0.153814563849844,0.28530700000000003,0.413017,11646,-1,1,0,0,-0.12771,0.12771
Bundesliga,2021-01-08,20,M'gladbach,Bayern Munich,3,2,8,15,0.19104082719510895,0.19882253095051106,0.61013664185438,0.96923,1.3271700000000002,11647,1,-1,-7,7,-0.35794000000000015,0.35794000000000015
La_Liga,2021-01-08,20,Celta,Villarreal,0,4,8,15,0.275486440881807,0.29368674628541,0.4308268128327821,0.363035,2.88163,11648,-4,4,-7,7,-2.518595,2.518595
La_Liga,2021-01-09,20,Granada,Barcelona,0,4,8,13,0.13750267837063,0.17979171573323605,0.682705605896134,0.490441,1.64578,11649,-4,4,-5,5,-1.1553390000000001,1.1553390000000001
Bundesliga,2021-01-09,20,RB Leipzig,Dortmund,1,3,12,15,0.421766588107656,0.269558811132166,0.308674600760177,1.59439,2.57475,11650,-2,2,-3,3,-0.9803599999999999,0.9803599999999999
Bundesliga,2021-01-09,20,Union Berlin,Wolfsburg,2,2,13,11,0.326114766081871,0.29468201754386003,0.37920321637426896,1.00289,1.89061,11651,0,0,2,-2,-0.8877199999999998,0.8877199999999998
La_Liga,2021-01-09,20,Osasuna,Real Madrid,0,0,8,9,0.13597901319497194,0.21744528167926505,0.6465757051257621,0.589148,0.42235,11652,0,0,-1,1,0.166798,-0.166798
Bundesliga,2021-01-09,20,Mainz,Ein Frankfurt,0,2,8,15,0.27101711127643696,0.23979700286959305,0.48918588585397,1.10303,2.44043,11653,-2,2,-7,7,-1.3374000000000001,1.3374000000000001
Bundesliga,2021-01-09,20,Schalke 04,Hoffenheim,4,0,12,18,0.20990926699969395,0.229126312570089,0.560964420430217,2.13307,1.84328,11654,4,-4,-6,6,0.28979,-0.28979
Serie_A,2021-01-09,20,Benevento,Atalanta,1,4,4,26,0.137087331131268,0.20433771998811606,0.6585749488806171,0.945676,4.0811,11655,-3,3,-22,22,-3.1354240000000004,3.1354240000000004
Ligue_1,2021-01-09,20,Nimes,Lille,0,1,7,10,0.125454875107366,0.209719630276048,0.664825494616586,0.34513,1.01419,11656,-1,1,-3,3,-0.66906,0.66906
Ligue_1,2021-01-09,20,Paris SG,Brest,3,0,22,12,0.827283562087734,0.109741697011638,0.062974740900628,2.91378,0.5469390000000001,11657,3,-3,10,-10,2.366841,-2.366841
Ligue_1,2021-01-09,20,Reims,St Etienne,3,1,7,14,0.3252836641785869,0.319968571626649,0.35474776419476395,1.70535,1.28905,11658,2,-2,-7,7,0.4162999999999999,-0.4162999999999999
Ligue_1,2021-01-09,20,Rennes,Lyon,2,2,14,13,0.290158462685116,0.269375762878469,0.440465774436415,1.14894,1.11618,11659,0,0,1,-1,0.03276000000000012,-0.03276000000000012
Serie_A,2021-01-09,20,Genoa,Bologna,2,0,9,12,0.306119391805857,0.292412553366789,0.4014680548273541,1.0511,1.03548,11660,2,-2,-3,3,0.015619999999999967,-0.015619999999999967
Serie_A,2021-01-09,20,Milan,Torino,2,0,8,8,0.585517716675776,0.250497080887537,0.163985202436687,1.58807,0.372133,11661,2,-2,0,0,1.215937,-1.215937
Ligue_1,2021-01-09,20,Monaco,Angers,3,0,14,6,0.560910744732055,0.264494497515928,0.174594757752017,2.30803,0.689403,11662,3,-3,8,-8,1.618627,-1.618627
Ligue_1,2021-01-09,20,Montpellier,Nantes,1,1,8,12,0.488707852606355,0.266325805235071,0.244966342158574,0.905512,1.31067,11663,0,0,-4,4,-0.405158,0.405158
Ligue_1,2021-01-09,20,Lens,Strasbourg,0,1,11,10,0.409640162894719,0.27656496873400505,0.313794868371275,0.57533,1.57769,11664,-1,1,1,-1,-1.00236,1.00236
Ligue_1,2021-01-09,20,Dijon,Marseille,0,0,5,11,0.219275595850563,0.2842933597364861,0.49643104441295,0.48883,1.80202,11665,0,0,-6,6,-1.31319,1.31319
Ligue_1,2021-01-09,20,Bordeaux,Lorient,2,1,16,12,0.477951635846373,0.273115220483641,0.248933143669986,1.61234,1.06734,11666,1,-1,4,-4,0.5450000000000002,-0.5450000000000002
Bundesliga,2021-01-09,20,Freiburg,FC Koln,5,0,12,5,0.494175352544451,0.263028816676885,0.242795830778663,2.91627,0.139728,11667,5,-5,7,-7,2.776542,-2.776542
Bundesliga,2021-01-09,20,Leverkusen,Werder Bremen,1,1,12,3,0.659281146063373,0.207603424717828,0.133115429218798,0.588228,0.481943,11668,0,0,9,-9,0.10628499999999996,-0.10628499999999996
Ligue_1,2021-01-09,20,Metz,Nice,1,1,16,11,0.3649776087356599,0.30004294215078803,0.33497944911355104,1.25558,1.48081,11669,0,0,5,-5,-0.22523000000000004,0.22523000000000004
La_Liga,2021-01-09,20,Sevilla,Sociedad,3,2,12,10,0.42381447572229497,0.315810141586614,0.260375382691091,2.9243,1.05731,11670,1,-1,2,-2,1.8669900000000001,-1.8669900000000001
La_Liga,2021-01-10,20,Valladolid,Valencia,0,1,11,17,0.39776052789171,0.297413646995017,0.304825825113273,0.562807,1.09369,11671,-1,1,-6,6,-0.5308830000000001,0.5308830000000001
Serie_A,2021-01-10,20,Roma,Inter,2,2,14,16,0.319564359090875,0.27468172438710103,0.405753916522024,0.904251,1.9311,11672,0,0,-2,2,-1.026849,1.026849
Serie_A,2021-01-10,20,Parma,Lazio,0,2,9,21,0.16683404822466,0.21651352036267,0.616652431412669,0.38214,3.4160000000000004,11673,-2,2,-12,12,-3.0338600000000002,3.0338600000000002
Serie_A,2021-01-10,20,Udinese,Napoli,1,2,17,15,0.20941833353785705,0.26590992759847804,0.5246717388636639,2.22446,1.7625,11674,-1,1,2,-2,0.46196000000000015,-0.46196000000000015
La_Liga,2021-01-10,20,Cadiz,Alaves,3,1,10,5,0.357314517524465,0.331878568819334,0.310806913656201,2.59473,0.829834,11675,2,-2,5,-5,1.7648960000000002,-1.7648960000000002
Serie_A,2021-01-10,20,Fiorentina,Cagliari,1,0,12,9,0.549693364794932,0.24646201242694696,0.20384462277812104,1.90744,1.2552299999999998,11676,1,-1,3,-3,0.6522100000000002,-0.6522100000000002
Serie_A,2021-01-10,20,Verona,Crotone,2,1,11,7,0.53451777103853,0.260844672266803,0.20463755669466704,1.29189,0.832994,11677,1,-1,4,-4,0.45889599999999997,-0.45889599999999997
Serie_A,2021-01-10,20,Juventus,Sassuolo,3,1,20,10,0.727150924204693,0.173448844305707,0.099400231489601,3.03948,0.5424439999999999,11678,2,-2,10,-10,2.4970360000000005,-2.4970360000000005
La_Liga,2021-01-10,20,Levante,Eibar,2,1,4,17,0.41970614674978296,0.274695315148032,0.30559853810218496,0.857988,1.34206,11679,1,-1,-13,13,-0.48407200000000006,0.48407200000000006
Bundesliga,2021-01-10,20,Bielefeld,Hertha,1,0,12,10,0.229313557856717,0.261896985648691,0.5087894564945921,0.623296,0.603143,11680,1,-1,2,-2,0.020152999999999976,-0.020152999999999976
Bundesliga,2021-01-10,20,Augsburg,Stuttgart,1,4,14,27,0.290325737503489,0.274830824546842,0.43484343794967,0.97454,4.0121400000000005,11681,-3,3,-13,13,-3.0376000000000003,3.0376000000000003
La_Liga,2021-01-11,20,Huesca,Betis,0,2,10,15,0.332580424366872,0.288432580424367,0.378986995208761,1.15245,2.98435,11682,-2,2,-5,5,-1.8319,1.8319
Serie_A,2021-01-11,20,Spezia,Sampdoria,2,1,8,6,0.292797970883363,0.291055125818581,0.416146903298056,1.71534,0.433748,11683,1,-1,2,-2,1.281592,-1.281592
La_Liga,2021-01-11,20,Elche,Getafe,1,3,7,14,0.203629499619167,0.341755803556645,0.454614696824188,1.21278,3.17089,11684,-2,2,-7,7,-1.95811,1.95811
EPL,2021-01-12,20,Wolves,Everton,1,2,12,5,0.3820103883028629,0.3075303754890969,0.310459236208041,0.8524950000000001,0.323445,11685,-1,1,7,-7,0.5290500000000001,-0.5290500000000001
EPL,2021-01-12,20,Burnley,Man United,0,1,11,13,0.132878638999672,0.209012966495193,0.658108394505135,0.648582,1.23996,11686,-1,1,-2,2,-0.591378,0.591378
EPL,2021-01-12,20,Sheffield United,Newcastle,1,0,17,7,0.386664336142628,0.307629173094607,0.305706490762765,2.01315,1.04745,11687,1,-1,10,-10,0.9657,-0.9657
La_Liga,2021-01-12,20,Ath Madrid,Sevilla,2,0,5,13,0.4954849874644621,0.3040826870109,0.200432325524638,0.577443,1.19957,11688,2,-2,-8,8,-0.622127,0.622127
La_Liga,2021-01-12,20,Granada,Osasuna,2,0,9,15,0.419260660994548,0.31310171157605604,0.267637627429396,0.8310069999999999,0.624174,11689,2,-2,-6,6,0.20683299999999993,-0.20683299999999993
