Div,Date,Y,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,pH,pD,pA
La_Liga,2016-10-23,16,Real Madrid,Ath Bilbao,2,1,1,1,0.7834597052678949,0.13930649097935538,0.07723380375274988
La_Liga,2016-10-23,16,Sevilla,Ath Madrid,1,0,0,0,0.23373719101905316,0.27901960979197515,0.4872431991889716
La_Liga,2016-10-23,16,Villarreal,Las Palmas,2,1,0,1,0.5819954128440367,0.24942660550458717,0.16857798165137616
La_Liga,2016-10-28,16,Leganes,Sociedad,0,2,0,1,0.3726599979390807,0.31015689701891835,0.31718310504200076
La_Liga,2016-10-29,16,Alaves,Real Madrid,1,4,1,2,0.07013201320132013,0.14438943894389442,0.7854785478547855
La_Liga,2016-10-29,16,Ath Madrid,Malaga,4,2,3,1,0.7895586176978256,0.1551589042702542,0.055282478031920025
La_Liga,2016-10-29,16,Barcelona,Granada,1,0,0,0,0.9264877985349573,0.051688266655108145,0.021823934809934553
La_Liga,2016-10-29,16,Sp Gijon,Sevilla,1,1,1,1,0.22644587856232665,0.26287148905492613,0.5106826323827471
La_Liga,2016-10-30,16,Ath Bilbao,Osasuna,1,1,1,1,0.6966858100568837,0.19607325193217684,0.10724093801093952
La_Liga,2016-10-30,16,Betis,Espanol,0,1,0,0,0.4302687411598303,0.2902404526166903,0.2794908062234795
La_Liga,2016-10-30,16,Eibar,Villarreal,2,1,0,1,0.3073022658283973,0.30826862515490167,0.38442910901670097
La_Liga,2016-10-30,16,Las Palmas,Celta,3,3,0,3,0.4055711217307935,0.2886712101730942,0.3057576680961122
La_Liga,2016-10-31,16,La Coruna,Valencia,1,1,1,0,0.34044799586792557,0.29094665522244084,0.3686053489096337
La_Liga,2016-11-04,16,Malaga,Sp Gijon,3,2,1,1,0.5732308753979023,0.2586345110634335,0.16813461353866432
La_Liga,2016-11-05,16,Granada,La Coruna,1,1,0,0,0.3576663060076583,0.3101283792598049,0.33220531473253684
La_Liga,2016-11-05,16,Las Palmas,Eibar,1,0,0,0,0.49286275644587957,0.26436573728498663,0.24277150626913377
La_Liga,2016-11-05,16,Osasuna,Alaves,0,1,0,0,0.42208101901107203,0.3013009120325191,0.2766180689564088
La_Liga,2016-11-05,16,Sociedad,Ath Madrid,2,0,0,0,0.1826707363393167,0.2567910612937515,0.5605382023669319
La_Liga,2016-11-06,16,Celta,Valencia,2,1,1,1,0.4300247456695078,0.26642837503436895,0.3035468792961232
La_Liga,2016-11-06,16,Espanol,Ath Bilbao,0,0,0,0,0.3360058917765681,0.29375365388849667,0.3702404543349354
La_Liga,2016-11-06,16,Real Madrid,Leganes,3,0,2,0,0.8910891089108911,0.06534653465346535,0.04356435643564357
La_Liga,2016-11-06,16,Sevilla,Barcelona,1,2,1,1,0.20254903680318045,0.21736969803268144,0.580081265164138
La_Liga,2016-11-06,16,Villarreal,Betis,2,0,1,0,0.6398489613064202,0.2271389584220007,0.13301208027157918
La_Liga,2016-11-18,16,Betis,Las Palmas,2,0,2,0,0.413333777348563,0.2814945552632455,0.3051716673881914
La_Liga,2016-11-19,16,Ath Madrid,Real Madrid,0,3,0,1,0.4013882240306367,0.2847056007659167,0.3139061752034466
La_Liga,2016-11-19,16,Barcelona,Malaga,0,0,0,0,0.8668169882132055,0.09171378246076052,0.04146922932603397
La_Liga,2016-11-19,16,Eibar,Celta,1,0,1,0,0.41719147869858897,0.2953011972715916,0.2875073240298193
La_Liga,2016-11-19,16,La Coruna,Sevilla,2,3,2,1,0.28846434300714596,0.28511010646055124,0.42642555053230274
La_Liga,2016-11-20,16,Alaves,Espanol,0,1,0,0,0.3857222460189,0.3052132413981327,0.3090645125829672
La_Liga,2016-11-20,16,Ath Bilbao,Villarreal,1,0,0,0,0.45568668589911715,0.29245563423376175,0.25185767986712126
La_Liga,2016-11-20,16,Sp Gijon,Sociedad,1,3,1,1,0.2804103192222307,0.29472556074408635,0.4248641200336829
La_Liga,2016-11-20,16,Valencia,Granada,1,1,0,1,0.7269552712723232,0.18106819487410267,0.09197653385357418
La_Liga,2016-11-21,16,Leganes,Osasuna,2,0,1,0,0.5154424805822274,0.2846920677634396,0.19986545165433306
La_Liga,2016-11-25,16,Eibar,Betis,3,1,2,0,0.4899425287356322,0.28735632183908044,0.22270114942528735
La_Liga,2016-11-26,16,Espanol,Leganes,3,0,0,0,0.534738154397569,0.28200888257854506,0.18325296302388602
La_Liga,2016-11-26,16,Malaga,La Coruna,4,3,2,1,0.486172537250566,0.2838348338861686,0.22999262886326544
La_Liga,2016-11-26,16,Real Madrid,Sp Gijon,2,1,2,1,0.9047884187082407,0.06514476614699333,0.030066815144766154
La_Liga,2016-11-26,16,Sevilla,Valencia,2,1,0,0,0.5505321979011185,0.2431631047801466,0.2063046973187349
La_Liga,2016-11-27,16,Celta,Granada,3,1,2,0,0.6213909380626614,0.22779528587911954,0.15081377605821894
La_Liga,2016-11-27,16,Osasuna,Ath Madrid,0,3,0,2,0.08402370187312196,0.17885927714903535,0.7371170209778427
La_Liga,2016-11-27,16,Sociedad,Barcelona,1,1,0,0,0.13957073954048532,0.2028543667855501,0.6575748936739645
La_Liga,2016-11-27,16,Villarreal,Alaves,0,2,0,2,0.6452587597180874,0.23921788165158364,0.11552335863032895
La_Liga,2016-11-28,16,Las Palmas,Ath Bilbao,3,1,1,0,0.35831137377953115,0.29841129609602285,0.34327733012444595
La_Liga,2016-12-03,16,Ath Madrid,Espanol,0,0,0,0,0.7887824826250057,0.1545166316674577,0.05670088570753664
La_Liga,2016-12-03,16,Barcelona,Real Madrid,1,1,0,0,0.5263867678210749,0.23422951869550224,0.23938371348342283
La_Liga,2016-12-03,16,Granada,Sevilla,2,1,1,0,0.19701990068241526,0.2548465208827086,0.5481335784348761
La_Liga,2016-12-03,16,Leganes,Villarreal,0,0,0,0,0.2720012286899094,0.30410075257256947,0.4238980187375211
La_Liga,2016-12-04,16,Alaves,Las Palmas,1,1,1,0,0.3857106033267123,0.30425619020181655,0.31003320647147126
La_Liga,2016-12-04,16,Ath Bilbao,Eibar,3,1,1,0,0.5082411499249955,0.2834986761142316,0.20826017396077307
La_Liga,2016-12-04,16,Betis,Celta,3,3,1,1,0.39366350644902687,0.2961396166338601,0.31019687691711295
La_Liga,2016-12-04,16,Sp Gijon,Osasuna,3,1,1,0,0.47108603667136806,0.29337094499294786,0.23554301833568403
La_Liga,2016-12-04,16,Valencia,Malaga,2,2,2,1,0.5610857476267245,0.24486285744308428,0.1940513949301913
La_Liga,2016-12-05,16,La Coruna,Sociedad,5,1,3,0,0.3153315923721608,0.3045593951172112,0.3801090125106279
La_Liga,2016-12-09,16,Malaga,Granada,1,1,1,0,0.5932105393573965,0.23416205500949866,0.1726274056331048
La_Liga,2016-12-10,16,Las Palmas,Leganes,1,1,1,0,0.5387261422703006,0.2607663773755179,0.20050748035418142
La_Liga,2016-12-10,16,Osasuna,Barcelona,0,3,0,0,0.05737779808131566,0.12498857925993605,0.8176336226587483
La_Liga,2016-12-10,16,Real Madrid,La Coruna,3,2,0,0,0.8231363411622943,0.1187311813312885,0.058132477506417216
La_Liga,2016-12-10,16,Sociedad,Valencia,3,2,2,1,0.49980306438329863,0.25711653705807486,0.24308039855862662
La_Liga,2016-12-11,16,Betis,Ath Bilbao,1,0,1,0,0.3109837451846284,0.2924175514422625,0.3965987033731091
La_Liga,2016-12-11,16,Celta,Sevilla,0,3,0,0,0.35788174930974037,0.2762242234108982,0.3658940272793614
La_Liga,2016-12-11,16,Eibar,Alaves,0,0,0,0,0.5268232960080071,0.27758961206087635,0.19558709193111645
La_Liga,2016-12-11,16,Espanol,Sp Gijon,2,1,0,0,0.5663016229053965,0.26478427233144214,0.16891410476316138
La_Liga,2016-12-12,16,Villarreal,Ath Madrid,3,0,2,0,0.21569882015714176,0.28467228009111156,0.4996288997517468
La_Liga,2016-12-16,16,Alaves,Betis,1,0,0,0,0.4053391931819869,0.3143977075321821,0.28026309928583093
La_Liga,2016-12-17,16,Ath Madrid,Las Palmas,1,0,0,0,0.7474829058273006,0.16853745380959792,0.08397964036310153
La_Liga,2016-12-17,16,Granada,Sociedad,0,2,0,0,0.26054081052208056,0.2751779347087143,0.4642812547692052
La_Liga,2016-12-17,16,Sevilla,Malaga,4,1,4,0,0.632074348959742,0.21532203096430774,0.15260362007595019
La_Liga,2016-12-17,16,Sp Gijon,Villarreal,1,3,0,2,0.2662882305902097,0.29427648305464615,0.43943528635514423
La_Liga,2016-12-18,16,Barcelona,Espanol,4,1,1,0,0.8803493722936775,0.0843858206602748,0.035264807046047716
La_Liga,2016-12-18,16,La Coruna,Osasuna,2,0,2,0,0.6172842768708338,0.2388034063806875,0.14391231674847882
La_Liga,2016-12-18,16,Leganes,Eibar,1,1,1,0,0.35790773667980913,0.31736802540539716,0.3247242379147937
La_Liga,2016-12-19,16,Ath Bilbao,Celta,2,1,0,0,0.5137914986522406,0.2666689571809183,0.21953954416684107
La_Liga,2017-01-06,16,Espanol,La Coruna,1,1,0,0,0.4622885640348923,0.3015543863858375,0.2361570495792703
La_Liga,2017-01-07,16,Eibar,Ath Madrid,0,2,0,0,0.17917409275340337,0.25975503393879645,0.5610708733078003
La_Liga,2017-01-07,16,Las Palmas,Sp Gijon,1,0,0,0,0.5913286155686235,0.23825376258347453,0.1704176218479019
La_Liga,2017-01-07,16,Real Madrid,Granada,5,0,4,0,0.9037819799777531,0.06006674082313683,0.036151279199110126
La_Liga,2017-01-07,16,Sociedad,Sevilla,0,4,0,2,0.4170874185404802,0.2707611694945107,0.31215141196500906
La_Liga,2017-01-08,16,Ath Bilbao,Alaves,0,0,0,0,0.6159471922347847,0.23655942890176518,0.14749337886345
La_Liga,2017-01-08,16,Betis,Leganes,2,0,0,0,0.4473725887681733,0.3052168128979126,0.24741059833391404
La_Liga,2017-01-08,16,Celta,Malaga,3,1,1,0,0.5201035998455963,0.25867586447347124,0.22122053568093236
La_Liga,2017-01-08,16,Villarreal,Barcelona,1,1,0,0,0.16550075676473847,0.2154426150836133,0.6190566281516483
La_Liga,2017-01-09,16,Osasuna,Valencia,3,3,1,2,0.2501014725159196,0.2621384417813916,0.487760085702689
La_Liga,2017-01-14,16,Ath Madrid,Betis,1,0,1,0,0.8005619821688835,0.14577397287254296,0.053664044958573506
La_Liga,2017-01-14,16,Barcelona,Las Palmas,5,0,1,0,0.8878411521325004,0.07387483111541228,0.03828401675208744
La_Liga,2017-01-14,16,La Coruna,Villarreal,0,0,0,0,0.35894135628670254,0.30431984554742175,0.3367387981658756
La_Liga,2017-01-14,16,Leganes,Ath Bilbao,0,0,0,0,0.2833088333556061,0.3082542652233952,0.40843690142099875
La_Liga,2017-01-15,16,Celta,Alaves,1,0,0,0,0.5687252627629612,0.2608553205206115,0.17041941671642735
La_Liga,2017-01-15,16,Granada,Osasuna,1,1,0,1,0.47592818428184286,0.27773712737127376,0.2463346883468835
La_Liga,2017-01-15,16,Sevilla,Real Madrid,2,1,0,0,0.26450449970179685,0.2496976320340118,0.48579786826419125
La_Liga,2017-01-15,16,Sp Gijon,Eibar,2,3,1,3,0.3289003180206638,0.29700695384896303,0.37409272813037325
La_Liga,2017-01-15,16,Valencia,Espanol,2,1,1,0,0.49526066350710907,0.27014218009478674,0.2345971563981043
La_Liga,2017-01-16,16,Malaga,Sociedad,0,2,0,0,0.39364832414516177,0.2891399195048534,0.31721175634998483
La_Liga,2017-01-20,16,Las Palmas,La Coruna,1,1,1,0,0.40884725957525736,0.2929054993971993,0.29824724102754335
La_Liga,2017-01-21,16,Alaves,Leganes,2,2,1,1,0.4257387544449014,0.30889562625339845,0.26536561930170005
La_Liga,2017-01-21,16,Espanol,Granada,3,1,2,1,0.5940268451514296,0.24940058384220323,0.1565725710063672
La_Liga,2017-01-21,16,Real Madrid,Malaga,2,1,2,0,0.858466569767442,0.09320494186046512,0.048328488372093026
La_Liga,2017-01-21,16,Villarreal,Valencia,0,2,0,2,0.5220480164271549,0.26597568316613857,0.2119763004067065
La_Liga,2017-01-22,16,Ath Bilbao,Ath Madrid,2,2,1,1,0.24078859548542772,0.2925401742166241,0.466671230297948
La_Liga,2017-01-22,16,Betis,Sp Gijon,0,0,0,0,0.5728389285296525,0.25914142004912855,0.16801965142121883
La_Liga,2017-01-22,16,Eibar,Barcelona,0,4,0,1,0.09567397620089943,0.16285270824213,0.7414733155569706
La_Liga,2017-01-22,16,Osasuna,Sevilla,3,4,1,1,0.15417179049090773,0.214221196852793,0.6316070126562994
La_Liga,2017-01-22,16,Sociedad,Celta,1,0,0,0,0.4999027376120138,0.26625254503248563,0.2338447173555005
La_Liga,2017-01-27,16,Osasuna,Malaga,1,1,0,0,0.3267789836973798,0.2917669497298034,0.3814540665728169
La_Liga,2017-01-28,16,Alaves,Ath Madrid,0,0,0,0,0.1454132469470443,0.26417393111134196,0.5904128219416137
La_Liga,2017-01-28,16,Eibar,La Coruna,3,1,2,1,0.4474152095761632,0.28989328667804654,0.2626915037457902
La_Liga,2017-01-28,16,Leganes,Celta,0,2,0,1,0.411742471966738,0.303389189870228,0.28486833816303386
La_Liga,2017-01-28,16,Villarreal,Granada,2,0,1,0,0.7152037994310362,0.19287976480718888,0.09191643576177481
La_Liga,2017-01-29,16,Ath Bilbao,Sp Gijon,2,1,0,1,0.722326639873015,0.19112144556951371,0.08655191455747141
La_Liga,2017-01-29,16,Betis,Barcelona,1,1,0,0,0.07321416439306441,0.1504832671217447,0.7763025684851909
La_Liga,2017-01-29,16,Espanol,Sevilla,3,1,2,1,0.28596431817776746,0.2702087083608106,0.44382697346142197
La_Liga,2017-01-29,16,Real Madrid,Sociedad,3,0,1,0,0.7818021136893154,0.13648779917760392,0.08171008713308062
La_Liga,2017-01-30,16,Las Palmas,Valencia,3,1,1,1,0.37822485207100587,0.2743984220907298,0.3473767258382643
La_Liga,2017-02-04,16,Ath Madrid,Leganes,2,0,1,0,0.7555255515966154,0.17955817496811702,0.06491627343526768
La_Liga,2017-02-04,16,Barcelona,Ath Bilbao,3,0,2,0,0.7858959870421278,0.1366300394718581,0.07747397348601416
La_Liga,2017-02-04,16,Malaga,Espanol,0,1,0,1,0.4433090475748731,0.2933272440540328,0.26336370837109396
La_Liga,2017-02-04,16,Valencia,Eibar,0,4,0,2,0.5111313039527488,0.2616992276238074,0.22716946842344385
La_Liga,2017-02-05,16,Sevilla,Villarreal,0,0,0,0,0.5877955651376702,0.24059279259311497,0.17161164226921488
La_Liga,2017-02-05,16,Sociedad,Osasuna,3,2,0,1,0.7249745666737047,0.18225617597942298,0.09276925734687216
La_Liga,2017-02-05,16,Sp Gijon,Alaves,2,4,0,1,0.4479361952273521,0.29458866893330365,0.2574751358393441
La_Liga,2017-02-06,16,Granada,Las Palmas,1,0,1,0,0.3115621261006301,0.28120936883008163,0.4072285050692883
La_Liga,2017-02-10,16,Espanol,Sociedad,1,2,1,1,0.3392805854577622,0.3054582217984214,0.3552611927438163
La_Liga,2017-02-11,16,Alaves,Barcelona,0,6,0,2,0.08925318761384335,0.16697024893746204,0.7437765634486945
La_Liga,2017-02-11,16,Ath Bilbao,La Coruna,2,1,0,1,0.5613845963121271,0.2612827243473996,0.1773326793404734
La_Liga,2017-02-11,16,Betis,Valencia,0,0,0,0,0.39077441001536717,0.2876374689555928,0.3215881210290399
La_Liga,2017-02-11,16,Osasuna,Real Madrid,1,3,1,1,0.08001546192500966,0.1420564360262853,0.7779281020487051
La_Liga,2017-02-12,16,Ath Madrid,Celta,3,2,1,1,0.7064089033730393,0.19215428095665843,0.10143681567030213
La_Liga,2017-02-12,16,Las Palmas,Sevilla,0,1,0,0,0.2868267174433558,0.267288112712882,0.4458851698437622
La_Liga,2017-02-12,16,Leganes,Sp Gijon,0,2,0,0,0.5242356205173893,0.280091602962148,0.1956727765204627
La_Liga,2017-02-12,16,Villarreal,Malaga,1,1,0,1,0.5390684266423911,0.26232741617357,0.19860415718403884
La_Liga,2017-02-13,16,Eibar,Granada,4,0,2,0,0.6131370663510615,0.22708780235224496,0.15977513129669357
La_Liga,2017-02-17,16,Granada,Betis,4,1,3,0,0.3225665382611639,0.3017237773273656,0.37570968441147057
La_Liga,2017-02-18,16,La Coruna,Alaves,0,1,0,0,0.48292339386440075,0.2952814727544378,0.2217951333811614
La_Liga,2017-02-18,16,Real Madrid,Espanol,2,0,1,0,0.830959038091492,0.11603925028969947,0.05300171161880867
La_Liga,2017-02-18,16,Sevilla,Eibar,2,0,1,0,0.6371039648100814,0.21054508708315994,0.1523509481067586
La_Liga,2017-02-18,16,Sp Gijon,Ath Madrid,1,4,0,0,0.13077155932263754,0.22733666910023326,0.6418917715771293
La_Liga,2017-02-19,16,Barcelona,Leganes,2,1,1,0,0.905827444964833,0.06444622138089721,0.029726333654269823
La_Liga,2017-02-19,16,Celta,Osasuna,3,0,1,0,0.6086091462546034,0.23385697505248484,0.15753387869291183
La_Liga,2017-02-19,16,Sociedad,Villarreal,0,1,0,0,0.5048459331855383,0.27205586399442894,0.22309820282003284
La_Liga,2017-02-19,16,Valencia,Ath Bilbao,2,0,2,0,0.4131488812775232,0.28464036297317735,0.3022107557492994
La_Liga,2017-02-20,16,Malaga,Las Palmas,2,1,2,1,0.49251811137554785,0.27686752588625435,0.23061436273819771
La_Liga,2017-02-22,16,Valencia,Real Madrid,2,1,2,1,0.166010080594513,0.21118776991397006,0.6228021494915168
La_Liga,2017-02-24,16,Las Palmas,Sociedad,0,1,0,0,0.35807785768170775,0.2877223841782637,0.35419975814002863
La_Liga,2017-02-25,16,Alaves,Valencia,2,1,0,0,0.3618011173697774,0.31027880635192934,0.3279200762782932
La_Liga,2017-02-25,16,Betis,Sevilla,1,2,1,0,0.26007556675062976,0.27550377833753154,0.4644206549118388
La_Liga,2017-02-25,16,Eibar,Malaga,3,0,1,0,0.4721692128188643,0.27665125708823607,0.2511795300928997
La_Liga,2017-02-25,16,Leganes,La Coruna,4,0,2,0,0.37105359765051393,0.31396842878120407,0.31497797356828194
La_Liga,2017-02-26,16,Ath Bilbao,Granada,3,1,2,1,0.6578731811186858,0.21449256889865245,0.1276342499826617
La_Liga,2017-02-26,16,Ath Madrid,Barcelona,1,2,0,0,0.3278435890434529,0.278480775920433,0.3936756350361141
La_Liga,2017-02-26,16,Espanol,Osasuna,3,0,1,0,0.5866367421317755,0.25249571117527453,0.16086754669294992
La_Liga,2017-02-26,16,Sp Gijon,Celta,1,1,0,0,0.35212765957446807,0.29574468085106376,0.35212765957446807
La_Liga,2017-02-26,16,Villarreal,Real Madrid,2,3,0,0,0.18540192583922968,0.23876150449539824,0.5758365696653722
La_Liga,2017-02-28,16,Malaga,Betis,1,2,1,0,0.4994931283604307,0.2829498646203596,0.2175570070192098
La_Liga,2017-02-28,16,Sociedad,Eibar,2,2,1,1,0.5289139421270199,0.2680796692972567,0.2030063885757234
La_Liga,2017-02-28,16,Valencia,Leganes,1,0,1,0,0.5418979555067478,0.2702025618366979,0.1878994826565543
La_Liga,2017-03-01,16,Barcelona,Sp Gijon,6,1,3,1,0.9111817605031586,0.05623293150533779,0.03258530799150369
La_Liga,2017-03-01,16,Celta,Espanol,2,2,2,2,0.5031177114569947,0.28030843924032556,0.21657384930267978
La_Liga,2017-03-01,16,Granada,Alaves,2,1,1,0,0.3579600275671951,0.3084309671490926,0.3336090052837124
La_Liga,2017-03-01,16,Osasuna,Villarreal,1,4,0,2,0.2528917806695585,0.2885941497052608,0.4585140696251807
La_Liga,2017-03-01,16,Real Madrid,Las Palmas,3,3,1,1,0.8528891157275187,0.09615906696927906,0.05095181730320241
La_Liga,2017-03-02,16,La Coruna,Ath Madrid,1,1,1,0,0.15727531015237153,0.26728208446659857,0.57544260538103
La_Liga,2017-03-02,16,Sevilla,Ath Bilbao,1,0,1,0,0.5834810624161799,0.24084721986712093,0.17567171771669932
La_Liga,2017-03-03,16,Betis,Sociedad,2,3,1,2,0.3605954217762344,0.3113712848353516,0.3280332933884139
La_Liga,2017-03-04,16,Barcelona,Celta,5,0,2,0,0.8472275023081518,0.10237332319556834,0.0503991744962798
La_Liga,2017-03-04,16,Eibar,Real Madrid,1,4,0,3,0.196055630873559,0.2318288147059383,0.5721155544205027
La_Liga,2017-03-04,16,Leganes,Granada,1,0,0,0,0.5304089596344338,0.2819702802654318,0.18762076010013437
La_Liga,2017-03-04,16,Villarreal,Espanol,2,0,1,0,0.5539009015672641,0.27008391068155857,0.1760151877511773
La_Liga,2017-03-05,16,Ath Bilbao,Malaga,1,0,0,0,0.5383277237832318,0.2684264266535567,0.19324584956321142
La_Liga,2017-03-05,16,Ath Madrid,Valencia,3,0,1,0,0.6585998598723704,0.20879016834251737,0.13260997178511238
La_Liga,2017-03-05,16,Las Palmas,Osasuna,5,2,1,2,0.6124451088479865,0.22423619545921702,0.1633186956927964
La_Liga,2017-03-05,16,Sp Gijon,La Coruna,0,1,0,1,0.3618029076446857,0.298928621864969,0.33926847049034536
La_Liga,2017-03-06,16,Alaves,Sevilla,1,1,0,1,0.232463392372915,0.2818952631648567,0.48564134446222834
La_Liga,2017-03-08,16,La Coruna,Betis,1,1,0,0,0.4600928725028828,0.2942936391685106,0.24561348832860658
La_Liga,2017-03-10,16,Espanol,Las Palmas,4,3,2,1,0.43205822184405374,0.28931332259174103,0.2786284555642051
La_Liga,2017-03-11,16,Granada,Ath Madrid,0,1,0,0,0.1270318786280992,0.22266585528235977,0.6503022660895409
La_Liga,2017-03-11,16,Malaga,Alaves,1,2,0,1,0.48286476029778647,0.29435899801937127,0.22277624168284235
La_Liga,2017-03-11,16,Sevilla,Leganes,1,1,1,1,0.6847119965352967,0.21056734517106968,0.1047206582936336
La_Liga,2017-03-11,16,Valencia,Sp Gijon,1,1,0,0,0.6549153264458408,0.20768984982426242,0.13739482372989667
La_Liga,2017-03-12,16,Celta,Villarreal,0,1,0,1,0.3486089381414511,0.2977480596284126,0.35364300223013634
La_Liga,2017-03-12,16,La Coruna,Barcelona,2,1,1,0,0.07517877749226763,0.1399547854884583,0.7848664370192742
La_Liga,2017-03-12,16,Real Madrid,Betis,2,1,1,1,0.8587863581745003,0.09468244181034143,0.046531200015158286
La_Liga,2017-03-12,16,Sociedad,Ath Bilbao,0,2,0,1,0.44754149034823115,0.282454139441679,0.27000437021008983
La_Liga,2017-03-13,16,Osasuna,Eibar,1,1,0,0,0.25934511735728777,0.2738336713995943,0.46682121124311793
La_Liga,2017-03-17,16,Las Palmas,Villarreal,1,0,1,0,0.37100574593857216,0.2728287379603985,0.3561655161010293
La_Liga,2017-03-18,16,Alaves,Sociedad,1,0,1,0,0.37009961960648163,0.30938927191078114,0.32051110848273734
La_Liga,2017-03-18,16,Ath Bilbao,Real Madrid,1,2,0,1,0.1957402715766746,0.23191975305293197,0.5723399753703935
La_Liga,2017-03-18,16,Betis,Osasuna,2,0,2,0,0.6548622289555913,0.2158886469084367,0.12924912413597198
La_Liga,2017-03-18,16,Eibar,Espanol,1,1,1,0,0.5044778781354702,0.2780361032905716,0.2174860185739582
La_Liga,2017-03-19,16,Ath Madrid,Sevilla,3,1,1,0,0.5868718872763053,0.24501901293785747,0.16810909978583702
La_Liga,2017-03-19,16,Barcelona,Valencia,4,2,2,2,0.8653764974062157,0.08692226151724657,0.04770124107653775
La_Liga,2017-03-19,16,La Coruna,Celta,0,1,0,0,0.44948715042643017,0.2856798798628623,0.2648329697107075
La_Liga,2017-03-19,16,Leganes,Malaga,0,0,0,0,0.40008361204013376,0.3182483277591973,0.28166806020066887
La_Liga,2017-03-19,16,Sp Gijon,Granada,3,1,0,0,0.4715468838691587,0.27169460344815793,0.2567585126826833
La_Liga,2017-03-31,16,Espanol,Betis,2,1,0,0,0.4018512774711415,0.3054570458036091,0.2926916767252493
La_Liga,2017-04-01,16,Malaga,Ath Madrid,0,2,0,1,0.18175287356321837,0.2647270114942529,0.5535201149425287
La_Liga,2017-04-01,16,Osasuna,Ath Bilbao,1,2,0,2,0.16787564766839377,0.22694300518134713,0.6051813471502591
